2023-03-05 07:59:59,224 INFO  Logger.cs: 70 - 
2023-03-05 09:41:50,529 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in GrasperAssembly.SLDASM
2023-03-05 09:41:50,529 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-05 09:41:50,530 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-03-05 09:41:50,530 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-1
2023-03-05 09:41:50,530 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-1
2023-03-05 09:41:50,531 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-1
2023-03-05 09:41:50,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibben_MountConnector-4
2023-03-05 09:41:50,531 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-4
2023-03-05 09:41:50,532 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibben_MountConnector-4
2023-03-05 09:41:50,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-1
2023-03-05 09:41:50,533 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-1
2023-03-05 09:41:50,534 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-1
2023-03-05 09:41:50,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ConstrainingCylinder-1
2023-03-05 09:41:50,535 INFO  ExportHelperExtension.cs: 1136 - Found 94 in ConstrainingCylinder-1
2023-03-05 09:41:50,535 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ConstrainingCylinder-1
2023-03-05 09:41:50,536 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GrasperMount-1
2023-03-05 09:41:50,536 INFO  ExportHelperExtension.cs: 1136 - Found 88 in GrasperMount-1
2023-03-05 09:41:50,537 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GrasperMount-1
2023-03-05 09:41:50,537 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-5
2023-03-05 09:41:50,538 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-5
2023-03-05 09:41:50,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-5
2023-03-05 09:41:50,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-5
2023-03-05 09:41:50,539 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-5
2023-03-05 09:41:50,540 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-5
2023-03-05 09:41:50,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-9
2023-03-05 09:41:50,541 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-9
2023-03-05 09:41:50,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-9
2023-03-05 09:41:50,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-5
2023-03-05 09:41:50,543 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-5
2023-03-05 09:41:50,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-5
2023-03-05 09:41:50,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-4
2023-03-05 09:41:50,544 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-4
2023-03-05 09:41:50,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-4
2023-03-05 09:41:50,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-4
2023-03-05 09:41:50,545 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-4
2023-03-05 09:41:50,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-4
2023-03-05 09:41:50,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-8
2023-03-05 09:41:50,547 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-8
2023-03-05 09:41:50,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-8
2023-03-05 09:41:50,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibben_MountConnector-8
2023-03-05 09:41:50,549 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-8
2023-03-05 09:41:50,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibben_MountConnector-8
2023-03-05 09:41:50,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibben_MountConnector-7
2023-03-05 09:41:50,551 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-7
2023-03-05 09:41:50,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibben_MountConnector-7
2023-03-05 09:41:51,051 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-05 09:41:51,055 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-03-05 09:41:51,059 INFO  SwAddin.cs: 344 - Showing property manager
2023-03-05 09:42:38,239 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:42:39,516 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:42:40,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:43:15,559 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:43:17,234 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:43:18,006 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:48:03,685 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:48:24,301 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:48:39,806 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:49:08,540 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:49:20,648 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:49:36,956 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:50:18,650 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:50:28,259 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:52:14,693 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:53:47,215 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:54:13,092 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:55:53,264 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:56:20,113 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-03-05 09:56:20,268 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-05 09:56:40,077 INFO  SwAddin.cs: 294 - Assembly export called for file GrasperAssembly.SLDASM
2023-03-05 09:56:42,249 INFO  SwAddin.cs: 313 - Saving assembly
2023-03-05 09:56:42,487 INFO  SwAddin.cs: 316 - Opening property manager
2023-03-05 09:56:42,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GrasperAssembly.SLDASM
2023-03-05 09:56:42,488 INFO  ExportHelperExtension.cs: 1136 - Found 54 in GrasperAssembly.SLDASM
2023-03-05 09:56:42,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GrasperAssembly.SLDASM
2023-03-05 09:56:42,489 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-05 09:56:42,489 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-03-05 09:56:42,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJaw_Sealed-1
2023-03-05 09:56:42,490 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-1
2023-03-05 09:56:42,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJaw_Sealed-1
2023-03-05 09:56:42,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,491 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJawSupport-1
2023-03-05 09:56:42,493 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-1
2023-03-05 09:56:42,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJawSupport-1
2023-03-05 09:56:42,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ConstrainingCylinder-1
2023-03-05 09:56:42,494 INFO  ExportHelperExtension.cs: 1136 - Found 94 in ConstrainingCylinder-1
2023-03-05 09:56:42,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ConstrainingCylinder-1
2023-03-05 09:56:42,495 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GrasperMount-1
2023-03-05 09:56:42,495 INFO  ExportHelperExtension.cs: 1136 - Found 88 in GrasperMount-1
2023-03-05 09:56:42,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GrasperMount-1
2023-03-05 09:56:42,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibbens-5
2023-03-05 09:56:42,498 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-5
2023-03-05 09:56:42,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibbens-5
2023-03-05 09:56:42,500 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJawSupport-5
2023-03-05 09:56:42,500 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-5
2023-03-05 09:56:42,501 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJawSupport-5
2023-03-05 09:56:42,501 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibbens-9
2023-03-05 09:56:42,502 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-9
2023-03-05 09:56:42,503 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibbens-9
2023-03-05 09:56:42,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJaw_Sealed-5
2023-03-05 09:56:42,504 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-5
2023-03-05 09:56:42,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJaw_Sealed-5
2023-03-05 09:56:42,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJaw_Sealed-4
2023-03-05 09:56:42,505 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-4
2023-03-05 09:56:42,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJaw_Sealed-4
2023-03-05 09:56:42,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SoftJawSupport-4
2023-03-05 09:56:42,506 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-4
2023-03-05 09:56:42,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SoftJawSupport-4
2023-03-05 09:56:42,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibbens-8
2023-03-05 09:56:42,508 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-8
2023-03-05 09:56:42,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibbens-8
2023-03-05 09:56:42,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibben_MountConnector-8
2023-03-05 09:56:42,510 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-8
2023-03-05 09:56:42,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibben_MountConnector-8
2023-03-05 09:56:42,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TiltMcKibben_MountConnector-7
2023-03-05 09:56:42,512 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-7
2023-03-05 09:56:42,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TiltMcKibben_MountConnector-7
2023-03-05 09:56:42,513 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GrasperAssembly.SLDASM
2023-03-05 09:56:42,514 INFO  ExportHelperExtension.cs: 1136 - Found 54 in GrasperAssembly.SLDASM
2023-03-05 09:56:42,514 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in GrasperAssembly.SLDASM
2023-03-05 09:56:42,515 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-05 09:56:42,515 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-03-05 09:56:42,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-1
2023-03-05 09:56:42,516 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-1
2023-03-05 09:56:42,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-1
2023-03-05 09:56:42,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,732 INFO  ExportHelperExtension.cs: 1136 - Found 255 in TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibben_MountConnector-4
2023-03-05 09:56:42,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-1
2023-03-05 09:56:42,734 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-1
2023-03-05 09:56:42,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-1
2023-03-05 09:56:42,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ConstrainingCylinder-1
2023-03-05 09:56:42,735 INFO  ExportHelperExtension.cs: 1136 - Found 94 in ConstrainingCylinder-1
2023-03-05 09:56:42,736 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ConstrainingCylinder-1
2023-03-05 09:56:42,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GrasperMount-1
2023-03-05 09:56:42,737 INFO  ExportHelperExtension.cs: 1136 - Found 88 in GrasperMount-1
2023-03-05 09:56:42,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GrasperMount-1
2023-03-05 09:56:42,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-5
2023-03-05 09:56:42,738 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-5
2023-03-05 09:56:42,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-5
2023-03-05 09:56:42,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-5
2023-03-05 09:56:42,740 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-5
2023-03-05 09:56:42,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-5
2023-03-05 09:56:42,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-9
2023-03-05 09:56:42,741 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-9
2023-03-05 09:56:42,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-9
2023-03-05 09:56:42,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-5
2023-03-05 09:56:42,742 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-5
2023-03-05 09:56:42,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-5
2023-03-05 09:56:42,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJaw_Sealed-4
2023-03-05 09:56:42,743 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SoftJaw_Sealed-4
2023-03-05 09:56:42,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJaw_Sealed-4
2023-03-05 09:56:42,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SoftJawSupport-4
2023-03-05 09:56:42,744 INFO  ExportHelperExtension.cs: 1136 - Found 88 in SoftJawSupport-4
2023-03-05 09:56:42,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SoftJawSupport-4
2023-03-05 09:56:42,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TiltMcKibbens-8
2023-03-05 09:56:42,746 INFO  ExportHelperExtension.cs: 1136 - Found 291 in TiltMcKibbens-8
2023-03-05 09:56:42,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TiltMcKibbens-8
